Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
9950,0.24,199,199,100,9,97
9950,0.14,199,199,100,50,56
9950,0.44,199,199,100,3,139
9950,0.24,199,199,100,33,83
366,0.10,7,7,4,8,100
9950,0.44,199,199,100,3,149
417,0.20,8,8,4,50,100
9950,0.14,199,199,100,9,69
9950,0.34,199,199,100,5,119
9950,0.14,199,199,100,33,60
3517,1.38,70,70,35,3,3
1333,0.29,27,27,13,33,100
4267,1.27,85,85,43,9,3
9950,0.04,199,199,100,8,35
8966,1.65,179,179,90,9,1
734,0.20,15,15,7,2,100
1216,1.29,24,24,12,7,9
250,1.20,5,5,3,2,44
484,0.20,10,10,5,50,100
9950,0.14,199,199,100,17,64
350,0.20,7,7,4,50,100
7583,1.15,152,152,76,7,1
1533,1.29,31,31,15,6,7
9950,-0.06,199,199,100,2,0
9950,0.14,199,199,100,10,73
6267,1.26,125,125,63,3,2
4817,0.47,96,96,48,4,100
9950,-0.06,199,199,100,6,0
9950,0.44,199,199,100,4,139
350,0.30,7,7,4,17,100
9950,0.34,199,199,100,17,111
9950,0.04,199,199,100,5,35
9950,-0.06,199,199,100,3,0
633,0.40,13,13,6,3,100
2183,0.29,44,44,22,17,100
967,0.19,19,19,10,8,100
517,0.20,10,10,5,50,100
650,1.20,13,13,7,2,17
9950,0.44,199,199,100,2,149
3633,1.48,73,73,36,7,3
800,1.30,16,16,8,7,14
9950,0.14,199,199,100,3,73
9950,0.34,199,199,100,17,111
250,0.10,5,5,3,17,100
7333,0.26,147,147,73,17,100
9950,0.34,199,199,100,9,119
3017,1.28,60,60,30,3,4
9950,0.04,199,199,100,9,35
3333,1.18,67,67,33,9,3
